Date,BTC_USD,BTC_EUR,BTC_GBP,BTC_JPY,BTC_CAD,BTC_AUD,BTC_CHF,BTC_CNY,BTC_INR,BTC_BRL,BTC_KRW,BTC_MXN
2015-03-24,262.47,239.81,175.54,31431.0,328.64,333.28,253.55,1628.63,16331.67,821.08,289617.0,3922.54
2015-03-23,268.0,247.54,179.35,32167.0,337.16,344.3,261.97,1660.53,16724.0,864.19,297957.0,3999.44
2015-03-22,260.15,243.84,176.23,31416.0,330.42,339.7,257.48,1609.29,16254.95,856.0,291186.0,3915.93
2015-03-21,262.97,246.48,178.14,31757.0,334.0,343.39,260.27,1626.73,16431.15,865.28,294342.0,3958.38
2015-03-20,254.82,238.84,172.62,30773.0,323.65,332.74,252.21,1576.32,15921.92,838.46,285220.0,3835.7
2015-03-19,265.58,244.77,177.5,31887.0,333.37,341.43,260.56,1651.56,16650.01,854.66,294765.0,4053.15
2015-03-18,288.42,272.14,195.51,34980.0,368.8,378.35,290.04,1799.6,18059.71,936.27,325095.0,4359.06
2015-03-17,289.0,273.34,194.93,35075.0,369.15,378.07,291.23,1806.77,18146.02,937.17,326281.0,4445.67
2015-03-16,285.87,272.73,193.73,34688.0,366.39,375.35,287.77,1786.32,18031.54,927.65,324811.0,4404.39
2015-03-15,283.58,266.87,190.4,34403.0,359.89,367.97,284.35,1772.94,17733.68,896.99,318466.0,4390.06
2015-03-14,288.13,271.15,193.45,34955.0,365.66,373.88,288.91,1801.39,18018.21,911.38,323576.0,4460.5
2015-03-13,296.8,279.31,199.27,36007.0,376.66,385.13,297.6,1855.59,18560.39,938.81,333312.0,4594.72
2015-03-12,294.5,279.18,197.21,35756.0,375.16,387.21,297.17,1841.21,18481.35,920.87,332485.0,4531.23
2015-03-11,292.96,273.57,194.24,35459.0,371.32,383.37,292.4,1831.59,18372.4,908.64,329539.0,4534.05
2015-03-10,287.54,265.42,190.36,34910.0,362.9,374.15,283.86,1798.56,18020.99,897.9,320176.0,4489.76
2015-03-09,274.75,253.32,182.46,33173.0,346.27,355.77,270.49,1718.23,17158.96,839.91,304646.0,4256.26
2015-03-08,277.01,251.1,181.67,33254.0,345.77,355.82,269.71,1733.36,17297.34,831.06,304681.0,4291.75
2015-03-07,271.64,246.23,178.15,32609.0,339.07,348.92,264.48,1699.76,16962.02,814.95,298774.0,4208.56
2015-03-06,268.44,243.33,176.05,32225.0,335.07,344.81,261.36,1679.74,16762.2,805.35,295254.0,4158.98
2015-03-05,279.95,252.62,183.39,33496.0,347.82,357.83,269.7,1752.65,17442.28,831.84,307735.0,4251.35
2015-03-04,279.0,249.5,181.56,33379.0,348.28,356.76,268.06,1747.57,17245.83,816.88,305494.0,4197.95
2015-03-03,264.96,237.01,172.51,31849.0,332.23,341.59,253.96,1659.63,16401.29,766.45,291612.0,3970.05
2015-03-02,247.87,222.07,160.89,29701.0,310.2,318.36,236.54,1551.32,15281.43,703.16,272412.0,3723.5
2015-03-01,252.0,224.89,163.44,30083.0,315.08,322.84,240.06,1574.87,15562.01,732.06,277369.0,3764.94
2015-02-28,254.54,227.16,165.09,30386.0,318.25,326.09,242.47,1590.75,15718.86,739.44,280165.0,3802.89
2015-02-27,237.65,212.09,154.14,28370.0,297.13,304.45,226.39,1485.19,14675.84,690.37,261574.0,3550.55
2015-02-26,238.89,210.22,153.84,28385.0,296.97,303.01,226.59,1492.94,14781.8,685.33,262464.0,3579.37
2015-02-25,240.01,211.67,155.26,28535.0,299.92,306.4,228.03,1498.89,14936.54,685.71,266723.0,3583.81
2015-02-24,237.47,209.54,153.68,28236.0,298.57,304.46,225.74,1483.02,14763.75,682.66,263046.0,3543.53
2015-02-23,234.36,205.91,152.29,27907.0,293.72,298.69,220.44,1463.37,14553.99,671.23,259929.0,3537.13
2015-02-22,244.52,215.12,158.57,29095.0,305.41,313.67,232.15,1526.81,15200.59,700.13,271564.0,3672.12
2015-02-21,243.97,214.64,158.22,29030.0,304.73,312.96,231.63,1523.37,15166.4,698.56,270953.0,3663.86
2015-02-20,243.99,214.65,158.23,29032.0,304.75,312.99,231.65,1523.5,15167.64,698.62,270975.0,3664.16
2015-02-19,234.97,206.11,152.19,27888.0,292.66,300.93,221.32,1467.18,14585.53,665.91,260253.0,3524.57
2015-02-18,245.22,215.02,159.72,29232.0,303.85,313.91,229.56,1531.18,15231.1,692.92,271532.0,3644.21
2015-02-17,237.65,209.68,154.76,28160.0,296.46,306.38,221.6,1482.6,14778.5,671.6,261463.0,3543.12
2015-02-16,243.97,214.01,158.42,28928.0,303.85,314.16,227.31,1520.01,15142.97,690.65,267245.0,3638.83
2015-02-15,246.5,216.15,160.15,29313.0,308.35,317.79,229.23,1536.8,15324.9,694.39,271446.0,3667.3
2015-02-14,237.14,207.95,154.07,28200.0,296.64,305.72,220.53,1478.45,14742.99,668.02,261139.0,3528.05
2015-02-13,222.37,194.99,144.47,26443.0,278.17,286.68,206.79,1386.37,13824.74,626.42,244874.0,3308.31
2015-02-12,222.78,196.94,146.15,26771.0,281.08,288.48,206.9,1388.43,13897.46,638.38,246328.0,3324.55
2015-02-11,220.5,194.75,144.48,26318.0,277.48,283.28,204.29,1374.11,13746.41,624.26,242021.0,3322.71
2015-02-10,219.89,194.13,144.51,26071.0,274.29,281.94,203.31,1371.85,13661.77,608.28,240582.0,3286.46
2015-02-09,222.87,196.98,146.25,26515.0,278.97,287.17,206.44,1389.24,13809.69,619.49,244422.0,3300.64
2015-02-08,227.95,198.7,148.74,26792.0,283.46,292.25,210.17,1422.89,14072.04,624.95,247280.0,3381.16
2015-02-07,223.01,194.4,145.51,26211.0,277.31,285.92,205.62,1392.05,13767.08,611.4,241921.0,3307.89
2015-02-06,216.87,189.04,141.51,25490.0,269.68,278.05,199.95,1353.72,13388.04,594.57,235261.0,3216.82
2015-02-05,224.67,198.49,148.0,26351.0,282.57,289.49,208.04,1401.42,13898.09,615.21,244351.0,3323.25
2015-02-04,232.3,202.75,153.41,27329.0,289.0,299.25,214.82,1450.88,14312.93,625.14,253509.0,3456.98
2015-02-03,226.75,199.93,150.88,26660.0,285.32,290.65,210.22,1417.07,13996.82,617.58,248994.0,3327.76
2015-02-02,224.57,198.58,148.85,26316.0,284.94,288.57,206.9,1401.54,13926.26,601.58,246802.0,3336.86
2015-02-01,230.56,203.4,152.9,27263.0,290.78,296.27,212.69,1437.91,14247.69,599.5,253339.0,3449.59
2015-01-31,231.55,204.27,153.56,27380.0,292.03,297.54,213.6,1444.08,14308.86,602.08,254427.0,3464.4
2015-01-30,235.27,207.55,156.02,27820.0,296.72,302.32,217.04,1467.28,14538.75,611.75,258515.0,3520.06
2015-01-29,240.0,212.74,158.5,28222.0,300.53,304.08,217.68,1496.76,14724.24,617.54,260256.0,3548.39
2015-01-28,265.59,233.64,174.87,31280.0,329.17,335.28,238.82,1655.98,16308.02,682.38,285961.0,3911.61
2015-01-27,263.47,234.24,174.65,31226.0,328.79,332.58,237.47,1645.58,16196.29,679.73,284363.0,3851.32
2015-01-26,247.53,222.49,165.07,29050.0,308.35,314.29,218.1,1539.12,15206.51,638.08,268446.0,3607.53
2015-01-25,245.78,216.61,163.71,29187.0,304.33,306.46,214.25,1523.59,15139.56,631.83,266598.0,3600.38
2015-01-24,232.79,205.16,155.06,27644.0,288.25,290.27,202.92,1443.07,14339.4,598.43,252507.0,3410.09
2015-01-23,233.83,206.08,155.75,27768.0,289.53,291.56,203.83,1449.51,14403.46,601.11,253635.0,3425.33
2015-01-22,214.97,185.07,141.94,25336.0,265.35,265.36,184.98,1333.18,13232.05,558.3,232576.0,3139.13
2015-01-21,212.7,184.2,140.42,25237.0,257.65,260.49,185.97,1319.78,13112.53,555.36,231141.0,3139.03
2015-01-20,212.21,182.97,140.63,24980.0,253.7,258.94,186.67,1317.4,13080.2,561.95,228996.0,3108.95
2015-01-19,209.99,181.56,138.68,24686.0,251.36,255.24,180.21,1301.31,12990.61,549.52,226369.0,3073.3
2015-01-18,198.56,170.62,130.79,23059.0,237.44,241.45,169.65,1226.6,12322.24,523.94,213551.0,2888.61
2015-01-17,207.05,177.92,136.39,24045.0,247.59,251.77,176.9,1279.05,12849.11,546.34,222682.0,3012.12
2015-01-16,218.81,188.02,144.13,25410.0,261.65,266.07,186.95,1351.7,13578.91,577.37,235330.0,3183.2
2015-01-15,181.0,153.57,118.81,21248.0,216.24,222.23,184.43,1119.3,11237.93,472.79,195842.0,2652.92
2015-01-14,232.84,197.69,153.48,27427.0,278.35,284.86,237.38,1440.72,14429.79,614.6,250792.0,3372.73
2015-01-13,271.01,229.06,178.64,32068.0,324.34,332.5,275.05,1678.47,16821.05,723.65,293070.0,3957.83
2015-01-12,271.0,228.29,178.41,32035.0,320.98,329.59,274.2,1680.28,16896.31,711.75,293168.0,3969.61
2015-01-11,278.86,236.4,184.82,33405.0,329.82,343.67,283.96,1729.91,17475.6,741.68,305157.0,4069.65
2015-01-10,276.8,234.65,183.46,33158.0,327.38,341.13,281.86,1717.13,17346.5,736.2,302902.0,4039.59
2015-01-09,276.8,234.65,183.46,33158.0,327.38,341.13,281.86,1717.13,17346.5,736.2,302902.0,4039.59
2015-01-08,276.8,233.86,183.22,33019.0,327.14,342.76,280.88,1717.27,17513.97,742.05,303871.0,4058.36
2015-01-07,276.8,233.09,182.85,32849.0,327.65,342.57,279.93,1716.71,17595.62,746.42,303733.0,4071.78
2015-01-06,276.8,231.84,181.41,33057.0,325.43,341.74,278.52,1718.49,17531.96,748.22,306833.0,4122.84
2015-01-05,266.2,222.83,174.16,32060.0,313.93,329.95,267.74,1649.4,16844.6,716.4,295748.0,3976.87
2015-01-04,298.97,247.3,191.9,35838.0,347.22,365.58,297.21,1852.45,18843.48,793.23,326954.0,4430.86
2015-01-03,315.95,261.34,202.8,37873.0,366.94,386.34,314.09,1957.66,19913.7,838.28,345523.0,4682.51
2015-01-02,315.02,260.58,202.2,37761.0,365.86,385.21,313.16,1951.9,19855.08,835.81,344506.0,4668.73
2015-01-01,316.67,261.74,203.24,37897.0,367.8,387.54,314.8,1962.12,19959.08,840.51,346025.0,4671.77
2014-12-31,314.55,258.63,202.04,37576.0,365.03,384.35,310.95,1947.69,19935.55,834.85,344527.0,4634.0
2014-12-30,313.57,258.01,202.1,37827.0,365.04,385.38,310.28,1948.05,19962.81,846.42,344551.0,4622.05
2014-12-29,317.02,260.5,203.82,38177.0,368.73,390.6,313.31,1967.2,20159.3,853.64,350497.0,4686.25
2014-12-28,313.9,257.08,201.71,37784.0,364.69,387.1,309.16,1947.84,19936.73,846.02,345949.0,4613.64
2014-12-27,329.2,269.61,211.54,39626.0,382.46,405.97,324.23,2042.78,20908.48,887.26,362811.0,4838.52
2014-12-26,318.3,260.69,204.54,38314.0,369.8,392.53,313.49,1975.15,20216.19,857.88,350798.0,4678.31
2014-12-25,324.8,266.26,208.71,39125.0,377.42,400.19,320.25,2015.48,20592.32,874.1,358319.0,4785.51
2014-12-24,336.98,276.78,217.1,40670.0,391.5,415.53,332.8,2094.63,21375.65,906.88,372734.0,4953.4
2014-12-23,332.19,271.76,213.25,39913.0,386.75,408.96,326.98,2063.43,21002.05,884.42,365110.0,4899.71
2014-12-22,327.49,267.86,209.53,39134.0,380.31,401.86,322.32,2033.68,20710.47,869.98,360010.0,4804.57
2014-12-21,325.1,264.51,207.47,38667.0,376.56,397.76,318.47,2017.08,20475.77,864.54,356797.0,4739.8
2014-12-20,315.71,256.87,201.47,37550.0,365.69,386.27,309.27,1958.82,19884.36,839.57,346492.0,4602.9
2014-12-19,317.04,257.96,202.32,37708.0,367.23,387.9,310.57,1967.07,19968.13,843.1,347951.0,4622.29
2014-12-18,317.33,257.18,203.76,37698.0,369.25,390.54,308.86,1963.32,20156.17,860.6,348714.0,4616.88
2014-12-17,336.28,268.77,213.57,39215.0,391.16,408.85,322.73,2078.04,21405.23,919.79,363014.0,4904.55
2014-12-16,351.63,282.58,224.75,41401.0,409.78,427.97,339.36,2173.25,22211.76,946.62,386055.0,5186.28
2014-12-15,353.89,283.94,225.01,41817.0,409.25,431.07,341.07,2185.94,22124.5,937.67,390376.0,5207.59
2014-12-14,348.63,281.27,221.74,41489.0,401.91,422.68,337.91,2154.05,21779.96,922.72,383772.0,5145.02
2014-12-13,356.96,287.99,227.04,42481.0,411.51,432.78,345.98,2205.51,22300.36,944.77,392942.0,5267.95
2014-12-12,357.28,288.25,227.24,42519.0,411.88,433.17,346.29,2207.49,22320.35,945.61,393294.0,5272.68
2014-12-11,349.94,280.54,222.23,41191.0,401.28,419.89,337.57,2157.94,21697.33,914.43,385074.0,5170.43
